"POVINN","TYP","JAZYK","VPLATIOD","VPLATIDO","MEMO"
NPRG031,S,ENG,"2019","9999","Fundamentals of object-oriented programming.

Classes, objects, access protection.  Principles of encapsulation, inheritance, interfaces, polymorphism.

Class and instance attributes and methods, static and virtual methods, abstract classes and methods.

Functions as parameters and as variable values.

Object-oriented design – general principles (SOLID), examples (discrete simulation).

Event-driven programming – basic ideas and techniques.

Working in a development environment, creating programs with a graphical interface.

Solving larger problems – programming hygiene, version control, creating documentation.

The language labyrinth – comparing major object-oriented languages (C#, C++, Java, Python).
"
NPRG035,L,CZE,"2012","9999","Mark Michaelis, Eric Lippert: Essential C# 5.0, 4th Edition, Addison-Wesley Professional, 2012
Jeffrey Richter: CLR via C#, 4th Edition, Microsoft Press, 2012
Jon Skeet: C# in Depth, 3rd Edition, Manning Publications, 2013
Christian Nagel et al., Professional C# 2008, Wrox, 2008 
Microsoft Developer Network Library, http://msdn.microsoft.com/library/ 
Zdrojové kódy knihoven platformy .NET, http://referencesource.microsoft.com/
"
NPRG035,L,ENG,"2012","9999","Mark Michaelis, Eric Lippert: Essential C# 5.0, 4th Edition, Addison-Wesley Professional, 2012
Jeffrey Richter: CLR via C#, 4th Edition, Microsoft Press, 2012
Jon Skeet: C# in Depth, 3rd Edition, Manning Publications, 2013
Christian Nagel et al., Professional C# 2008, Wrox, 2008 
Microsoft Developer Network Library, http://msdn.microsoft.com/library/ 
Zdrojové kódy knihoven platformy .NET, http://referencesource.microsoft.com/

"
NPRG035,S,ENG,"2004","9999","Compilation and execution differences between unmanaged (C++) and managed code (C#/.NET, Java). 
Basic principles of JIT compilation, services provided by the CLR virtual machine, concepts of safe and unsafe code, overview of languages for .NET (C#, VB.NET, F#, C++/CLI, IronPython), pros and cons of development under the .NET platform. 
Common .NET platform implementations: Microsoft .NET Framework, Mono. 
Development tools, basics of performance measuring, code documentation and testing. 
Value types vs. reference types (comparison to Java and C++ languages). 
Memory allocations on managed heap, basic principles of Garbage Collection. 
Classes and structs, interfaces, inheritance, virtual methods, (static) class constructors (comparison to Java and C++ languages). 
Strings
Mutable vs. immutable types. 
Generic types (comparison to generic types in Java and templates in C++). 
Type variance (covariace and contravariance). 
Extension methods, operator overloading, anonymous methods and lambda functions, iterator methods (comparison to C++). 
Delegates and events. 
Standard .NET libraries (streams, file access, collections, etc.). 
Object finalization, advanced principles of Garbage Collection, basic principles of generational Garbage Collector. 
"
NPRG036,A,CZE,"2020","9999","Cílem předmětu Datové formáty je seznámit studenty s běžně používanými datovými formáty pro typické druhy dat.
Od každého druhu dat budou popsány základní formáty a nástroje pro práci s nimi.
Absolvent předmětu by tedy pro běžně se vyskytující data například na Webu vždy vědět, jak s nimi pracovat.
"
NPRG036,A,ENG,"2020","9999","The goal of the Data Formats course is to give an overview of commonly used data formats for typical types of data.
There will be a description of each data type and the data formats used for that data type along with tools available to work with such data.
"
NPRG036,E,CZE,"2020","9999","V průběhu semestru jsou postupně zadávány a hodnoceny domácí úkoly, za které je zápočet.
Každý úkol bude vyučujícím hodnocen jen jednou, pozdní odevzdání a odevzdání opravných verzí se nepřipouští.
Účast na cvičeních povinná není.
Získání zápočtu je nutnou podmínkou k účasti na závěrečné zkoušce.
Zkouška je formou písemného testu."
NPRG036,E,ENG,"2020","9999","During the semester there will be homework assignments for credit.
Each homework will be evaluated only once.
Turning in homework repeatedly or after the deadline is not allowed.
It is not required to attend tutorials.
Getting homework credit is a prerequisite for the final exam.
The final exam is a written test."
NPRG036,L,CZE,"2020","9999","- Portál otevřených dat https://data.gov.cz
- Common Format and MIME Type for Comma-Separated Values (CSV) Files, https://tools.ietf.org/html/rfc4180
- CSV on the Web: A Primer, https://www.w3.org/TR/tabular-data-primer/
- The JavaScript Object Notation (JSON) Data Interchange Format, https://tools.ietf.org/html/rfc7159
- JSON Schema, https://json-schema.org/
- Extensible Markup Language (XML) 1.0 (Fifth Edition), https://www.w3.org/TR/xml/
- W3C XML Schema Definition Language (XSD) 1.1 Part 1: Structures, https://www.w3.org/TR/xmlschema11-1/
- W3C XML Schema Definition Language (XSD) 1.1 Part 2: Datatypes, https://www.w3.org/TR/xmlschema11-2/
- XSL Transformations (XSLT) Version 3.0, https://www.w3.org/TR/xslt-30/
- LaTeX, https://www.latex-project.org/
- YAML: YAML Ain't Markup Language, https://yaml.org/
- The GeoJSON Format, https://tools.ietf.org/html/rfc7946
- RDF 1.1 Primer, https://www.w3.org/TR/rdf11-primer/
- RDF Schema 1.1, https://www.w3.org/TR/rdf-schema/"
NPRG036,S,CZE,"2020","9999","Obecné vlastnosti datových formátů, datové modely, standardizace
Přehled formátů pro multimediální obsah a pro tisk
Textové formáty
Key-value formáty
Značkovací jazyk XML, XML schémata
Transformace XML dat
Formát JSON, JSON schémata
Tabulkové formáty, CSV, CSV schémata
Formáty pro geodata
Formáty pro grafová data
RDF, formáty pro zápis RDF dat, RDF slovníky"
NPRG041,A,CZE,"2022","9999","Kurz programování v jazyce C++. Předpokladem pro zápis předmětu je znalost principů objektově orientovaného 
programování a schopnost programování obecně. Získané znalosti jsou potřebné pro absolvování předmětů 
Pokročilé programování v C++, Programování v paralelním prostředí, Vývoj vysoce výkonného software, Principy 
překladačů a řady dalších.
"
NPRG041,A,ENG,"2019","9999","Course of programming in C++. Knowledge and understanding of object-oriented programming and general programming skills are required prior to enrolling the course.
"
NPRG041,E,CZE,"2024","9999","Podmínkou udělení zápočtu je úspěšné provedení malého praktického testu (90 min) a úspěšné odevzdání individuálního zápočtového programu.

Malý test navazuje na individuální práci studentů během semestru a předchozí účast na cvičeních je u testu výhodou. Malý test se obvykle koná v posledním týdnu výuky a je u něj povolen jeden opravný termín (na počátku zkouškového období). Vzhledem k vazbě na přechozí práci na cvičení je pro každou paralelku cvičení vypsán pouze jeden základní a jeden opravný termín.

Zkouška probíhá formou velkého praktického testu (210 min); k připuštění ke zkoušce je nutný úspěch u malého praktického testu. U zkoušky jsou povoleny dva opravné termíny. Zkouškové termíny jsou společné pro všechny paralelky cvičení."
NPRG041,E,ENG,"2024","9999","The condition for granting credit is the successful completion of a small practical test (90 min) and the successful submission of an individual programming project.

The small test follows the individual work of the students during the semester; previous participation in the classes is an advantage for the test. The small test is usually held in the last week of the semester; one retake date is allowed (at the beginning of the exam period). Due to the connection to the previous work, only one standard and one retake date are available for each class.

The exam takes the form of a large practical test (210 min); success in the small practical test is required for admission to the exam. Two retakes are allowed for the exam. The exam dates are shared across all classes of the course, regardless of language.
"
NPRG042,A,CZE,"2007","9999","Vícejádrové procesory přináší možnost provádět paralelní výpočty i na běžných počítačích. Implementace aplikací 
využívajících paralelní výpočty je netriviální záležitostí. Cílem předmětu je proto seznámit studenty teoreticky i prakticky se 
současně používanými softwarovými technologiemi pro zápis paralelních algoritmů, naučit studenty ladit paralelní programy a 
v neposlední řadě naučit studenty ladit výkon paralelních programů.
"
NPRG042,A,ENG,"2007","9999","Multi-core processors yield the possibility making parallel computations on standard computers. Implementing an application 
using parallelisms is a nontrivial matter. The goals of the course are an theoretical and practical introduction to contemporary 
software technologies used for parallel programming, practically debugging parallel programs, and practically tuning parallel 
program performance.
"
NPRG042,L,CZE,"2007","9999","A. Grama, A. Gupta, G. Karypis, V. Kumar: Introduction to Parallel Computing, Second Edition, Addison Wesley, 2003
C. Hughes, T. Hughes: Parallel and Distributed Programming Using C++, Addison Wesley, 2003
B. Lewis, D.J. Berg: PThreads Primer: A Guide to Multithreaded Programming, Sun Soft Press, 1996
G.E. Karniadakis, R.M. Kirby II: Parallel Scientific Computing in C++ and MPI: A Seamless Approach to Parallel Algorithms and their Implementation, Cambridge University Press, 2003
M. McCool, A.D. Robison, J. Reinders: Structured Parallel Programming, Morgan Kaufmann Publishers, 2012
Intel Threading Analysis Tools, www.intel.com
Intel Cluster Tools, www.intel.com
OpenMP, www.openmp.org 
"
NPRG042,S,ENG,"2015","9999","- A theoretical introduction to parallel algorithms
- Lock-free algorithms and data structures
- Design patterns in parallel programming
- Parallelization in programing languages (C++, OpenMP, Threading Building Blocks)
- Distributed computing in clusters (MPI)
- Computing on coprocessors (OpenCL, Intel Xeon Phi)
"
NPRG043,A,CZE,"2007","9999","Programování není pouze o schopnosti napsat fungující program. S kvalitou programu je (vedle návrhu a celé řady 
funkčních charakteristik) spojena celá řada charakteristik, které s funkcí programu přímo nesouvisí. Náplní předmětu je 
seznámit studenty s praktickými postupy a pravidly, jejichž důsledné dodržování a aplikace vedou ke kvalitnějším 
programům. Cílem předmětu je motivovat studenty k osvojení a používání probíraných postupů v praxi.
Předpokládají se znalosti programování v rozsahu bakalářského kursu NPRG031 Programování II.
"
